Tag,Rng,ArtistNo,Title,Artist,ConstituentID,Nationality,Birth,Death,Date,Medium,CreditLine,AccessionNumber,Classification,Department,DateAcquired,ObjectID,URL,ThumbnailURL
9884,2,1957,Untitled,Varvara Stepanova,43339,Brazilian,1961,0,2012,Ink,Gift of the artist through the Latin American and Caribbean Fund,30.2014,Drawing,Drawings,2/6/2014,168071,http://www.moma.org/collection/works/168071,http://www.moma.org/media/W1siZiIsIjI5MjQ1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=78efab642132f903
9885,2,1958,Inside Between,Vasily Kandinsky,43339,Brazilian,1961,0,2012,Oil,Latin American and Caribbean Fund,10.2014,Painting,Painting & Sculpture,2/4/2014,168072,http://www.moma.org/collection/works/168072,http://www.moma.org/media/W1siZiIsIjI5ODcwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f32aa811af7164f5
9886,1,1958,"EEG Art, from the series Meu Cerebro Desenha Assim My brain draws like that",Vasily Kandinsky,43357,Brazilian,1949,0,1976,Electroencephalogram and ink stamp on four sheets of paper,Latin American and Caribbean Fund,643.2013.a-d,Drawing,Drawings,5/23/2013,168171,http://www.moma.org/collection/works/168171,http://www.moma.org/media/W1siZiIsIjI5Mzk5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0d1569e5c4a72be9
9887,4,1958,Film Treatment Aerial Camera Movement for Broken Circle,Vasily Kandinsky,5497,American,1938,1973,1971,Pencil,Purchased with funds provided by the Edward John Noble Foundation and the Frances Keech Fund,653.2013,Drawing,Drawings,5/23/2013,168583,http://www.moma.org/collection/works/168583,http://www.moma.org/media/W1siZiIsIjI5Mzk5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8cf3b6a1efcaa5a4
9888,4,1958,Arranged As To,Vasily Kandinsky,6288,American,1942,0,1974-1981,Synthetic Polymer,Gift of Jan Christiaan Braun in honor of Donald B. Marron,655.2013,Drawing,Drawings,5/23/2013,168976,http://www.moma.org/collection/works/168976,http://www.moma.org/media/W1siZiIsIjI4OTI2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e6580aa709de1cbd
9889,5,1958,Yellow Piece,Vasily Kandinsky,3048,American,1923,2015,1966,Synthetic Polymer,Gift of the artist and The Riklis Collection of McCrory Corporation both by exchange,544.2013,Painting,Painting & Sculpture,5/20/2013,169715,http://www.moma.org/collection/works/169715,http://www.moma.org/media/W1siZiIsIjI5ODc0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1d1d15c81b6ec90f
9890,5,1958,The Bat Lady,Vasily Kandinsky,43559,,1928,2016,1995,Charcoal,"Gift of Auldlyn Higgins Williams and E.T.Williams, Jr in memory of Mamie Phipps Clark, and in honor of Clifton R. Wharton, Jr., Delores D. Wharton, and Isabel Carter Stewart, former African American trustees of The Museum of Modern Art",644.2013,Drawing,Drawings,5/23/2013,169794,http://www.moma.org/collection/works/169794,http://www.moma.org/media/W1siZiIsIjI4OTI0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ded8f465fa74af9
9891,3,1958,The Department of Marine Animal Identification of the City of San Francisco Chinatown Division; The American Acclimatization Society; The San Francisco Bay Authority - Plankton Research Station,Vasily Kandinsky,27427,American,1961,0,1998,"Collage, pencil, and colored pencil on four sheets of paper",Acquired through the generosity of the Contemporary Arts Council of The Museum of Modern Art,645.2013.a-d,Drawing,Drawings,5/23/2013,169875,http://www.moma.org/collection/works/169875,http://www.moma.org/media/W1siZiIsIjI4OTI0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3b9357b89802cb9c
9892,3,1958,Seattle Vivarium,Vasily Kandinsky,27427,American,1961,0,2002,Pencil,Acquired through the generosity of the Contemporary Arts Council of The Museum of Modern Art,646.2013.a-f,Drawing,Drawings,5/23/2013,169877,http://www.moma.org/collection/works/169877,http://www.moma.org/media/W1siZiIsIjI4NDAzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b3feddbfb00d3b99
9893,5,1958,Phantoms of the Clark Expedition,Vasily Kandinsky,27427,American,1961,0,2011,Pencil,Acquired through the generosity of the Contemporary Arts Council of The Museum of Modern Art,647.2013.a-k,Drawing,Drawings,5/23/2013,169878,http://www.moma.org/collection/works/169878,http://www.moma.org/media/W1siZiIsIjI4OTI0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6e9b737e884f694a
9894,1,1958,Untitled,Vasily Kandinsky,8470,German,1965,0,1996,Watercolor,Gift of Martin and Rebecca Eisenberg in honor of Connie Butler,641.2013,Drawing,Drawings,5/23/2013,169890,http://www.moma.org/collection/works/169890,http://www.moma.org/media/W1siZiIsIjI5Mjk3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ffc8a5d272730124
9895,2,1958,Untitled,Vasily Kandinsky,7391,Italian,1931,0,1993-1996,Graphite,"Acquired through the generosity of Kathy Fuld, Marlene Hess and Jim Zirin, Marie-Josee and Henry Kravis, Donald B. Marron, Katherine Farley and Jerry Speyer, Ralph Goldenberg, Jan Christiaan Braun and Patricia Phelps de Cisneros in honor of Connie Butler",725.2013,Drawing,Drawings,5/23/2013,169939,http://www.moma.org/collection/works/169939,http://www.moma.org/media/W1siZiIsIjI5Mjk5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=89c70e073daaa585
9896,3,1958,Untitled,Vasily Kandinsky,22715,American,1970,0,2003,Watercolor,Gift of Morris Orden in honor of Connie Butler,864.2013,Drawing,Drawings,10/23/2013,169945,http://www.moma.org/collection/works/169945,http://www.moma.org/media/W1siZiIsIjI5ODIwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d52baa4ca9bdfcfa
9897,4,1958,Untitled Stono Drawing,Vasily Kandinsky,8285,American,1955,0,2012,Watercolor,"Acquired through the generosity of Thelma and AC Hudgins, Donald B. Marron, and Susan G. Jacoby in honor of her mother Marjorie L. Goldberger",863.2013,Drawing,Drawings,10/23/2013,173152,http://www.moma.org/collection/works/173152,http://www.moma.org/media/W1siZiIsIjI4OTAwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6db43ab628d77dd2
9898,4,1958,Untitled,Vasily Kandinsky,8285,American,1955,0,2002,Charcoal,Gift of Martin and Rebecca Eisenberg,862.2013,Drawing,Drawings,10/23/2013,173182,http://www.moma.org/collection/works/173182,http://www.moma.org/media/W1siZiIsIjI5MTM5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ac5f0fc4bbd90252
9899,2,1958,Meander No. 5,Vasily Kandinsky,30437,Yugoslav,1924,2004,1960,Oil,Gift of Mr. and Mrs. Walter Hochschild and The Gilman Foundation Fund both by exchange,737.2013,Painting,Painting & Sculpture,10/7/2013,173188,http://www.moma.org/collection/works/173188,http://www.moma.org/media/W1siZiIsIjI5ODc0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6fea84b9b7f73807
9900,1,1958,Untitled,Vasily Kandinsky,44323,American,1935,2005,1975,Dyed canvas,Gift of Mr. and Mrs. Richard Rodgers and A. Conger Goodyear both by exchange,738.2013,Painting,Painting & Sculpture,10/7/2013,173199,http://www.moma.org/collection/works/173199,http://www.moma.org/media/W1siZiIsIjI5ODc0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5da8d3d1d3dc992b
9901,3,1958,"Perspective Correction, My Studio I, 2: Square with 2 Diagonals on Wall",Vasily Kandinsky,1533,Dutch,1941,0,1969,Gelatin silver emulsion on canvas,Gift of an anonymous donor,736.2013,Painting,Painting & Sculpture,10/7/2013,173247,http://www.moma.org/collection/works/173247,http://www.moma.org/media/W1siZiIsIjMwMjM5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6212c141c1cc995f
9902,1,1958,Zone,Vasily Kandinsky,5086,American,1937,0,1961,Torn-and-pasted paper and ink on paper,Gift of Abby Aldrich Rockefeller by exchange,629.2014,Drawing,Drawings,10/2/2014,173316,http://www.moma.org/collection/works/173316,http://www.moma.org/media/W1siZiIsIjMwNzc2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c987cdf6fd5d9018
9903,5,1958,Untitled,Vasily Kandinsky,22715,American,1970,0,2013,Synthetic Polymer,Enid A. Haupt Fund,739.2013,Painting,Painting & Sculpture,10/7/2013,173340,http://www.moma.org/collection/works/173340,http://www.moma.org/media/W1siZiIsIjI5MDU4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b06d38e4251bb150
9904,5,1959,Untitled,Vaslaw Nijinsky,5373,American,1941,0,1982,Charcoal,Gift of Joel and Anne Ehrenkranz in honor of Jerry Speyer and Katherine Farley,865.2013,Drawing,Drawings,10/23/2013,173444,http://www.moma.org/collection/works/173444,http://www.moma.org/media/W1siZiIsIjI4OTAxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7973874bd51be051
9905,3,1960,"Revolver, page from Éventail des Saveurs Range of Flavors",Vasudeo S. Gaitonde,14265,French,1880,1918,2009-2011,Ink,Gordon and Lillian Hardy Fund,858.2013,Drawing,Drawings,10/23/2013,173445,http://www.moma.org/collection/works/173445,http://www.moma.org/media/W1siZiIsIjI4NzczNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=84c6b2bc5cf9d5db
9906,3,1961,Homage to New York drawing,Vern Blosum,5882,Swiss,1925,1991,2009-2010,Pencil,Committee on Drawings Funds,866.2013,Drawing,Drawings,10/23/2013,173446,http://www.moma.org/collection/works/173446,http://www.moma.org/media/W1siZiIsIjI4OTAxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9e661ed6f0a6e21b
9907,5,1962,Untitled,Verne Dawson,40534,American,1975,0,2011-2012,Oil,Gift of an anonymous donor,735.2013,Painting,Painting & Sculpture,10/7/2013,173463,http://www.moma.org/collection/works/173463,http://www.moma.org/media/W1siZiIsIjI5MjU1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=28854df98a6ab9eb
9908,1,1962,Abelmuth,Verne Dawson,40534,American,1975,0,2010-2011,Grease pencil on canvas,Gift of Adam Kimmel,734.2013,Painting,Painting & Sculpture,10/7/2013,173554,http://www.moma.org/collection/works/173554,http://www.moma.org/media/W1siZiIsIjI4MjA2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e477e4db4e22347e
9909,4,1963,Dead,Vernon Hill,4907,German,1932,0,1917-1918,Oil,The Sidney and Harriet Janis Collection by exchange,741.2013,Painting,Painting & Sculpture,10/7/2013,173763,http://www.moma.org/collection/works/173763,http://www.moma.org/media/W1siZiIsIjMzMTYxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96f5d0fcbb5a1ca5
9910,4,1964,Large Illumination Drawings,Victor Brauner,34908,American,1935,0,2013-2014,Charcoal,The Modern Women's Fund,648.2013.1,Drawing,Drawings,5/23/2013,173875,http://www.moma.org/collection/works/173875,http://www.moma.org/media/W1siZiIsIjI3OTAzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=210107861984fd17
9911,4,1964,Large Illumination Drawings,Victor Brauner,34908,American,1935,0,2014-2015,Charcoal,The Modern Women's Fund,648.2013.2,Drawing,Drawings,5/23/2013,173876,http://www.moma.org/collection/works/173876,http://www.moma.org/media/W1siZiIsIjI3OTAzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=359d34cf19036525
9912,3,1964,Large Illumination Drawings,Victor Brauner,34908,American,1935,0,1972,Charcoal,The Modern Women's Fund,648.2013.3,Drawing,Drawings,5/23/2013,173877,http://www.moma.org/collection/works/173877,http://www.moma.org/media/W1siZiIsIjM5NTM4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fe79a7af08b39053
9913,4,1965,Large Illumination Drawings,Victor Magaria±os,34908,American,1935,0,1972,Charcoal,The Modern Women's Fund,648.2013.4,Drawing,Drawings,5/23/2013,173878,http://www.moma.org/collection/works/173878,http://www.moma.org/media/W1siZiIsIjI3OTAzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ebb3688b0d3f5bd
9914,2,1965,Large Illumination Drawings,Victor Magaria±os,34908,American,1935,0,1972,Charcoal,The Modern Women's Fund,648.2013.5,Drawing,Drawings,5/23/2013,173879,http://www.moma.org/collection/works/173879,http://www.moma.org/media/W1siZiIsIjI3OTAzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a9a4ecd5a55c1c41
9915,2,1965,Large Illumination Drawings,Victor Magaria±os,34908,American,1935,0,1972,Colored crayon on paper,The Modern Women's Fund,648.2013.6,Drawing,Drawings,5/23/2013,173880,http://www.moma.org/collection/works/173880,http://www.moma.org/media/W1siZiIsIjI3OTAzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fd04e973ab5477c4
9916,2,1965,Sleepers,Victor Magaria±os,5900,American,1920,2011,1959,Pencil,Gift of Lila Harnett,1215.2013,Drawing,Drawings,2/6/2014,173979,http://www.moma.org/collection/works/173979,http://www.moma.org/media/W1siZiIsIjI5MDUyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=57a2f5fa9e86e067
9917,5,1965,Blue Plaid Cap/Brown Plaid Body,Victor Magaria±os,3045,American,1954,2012,1997,Watercolor,Gift of Joel and Anne Ehrenkranz in honor of Jerry Speyer and Katherine Farley,861.2013,Drawing,Drawings,10/23/2013,174072,http://www.moma.org/collection/works/174072,http://www.moma.org/media/W1siZiIsIjM0MjczOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6e5e9fdf17e7713d
9918,1,1966,Vicksburg,Victor Pasmore,5086,American,1937,0,1960,Ink,Gift of Abby Aldrich Rockefeller by exchange,630.2014,Drawing,Drawings,10/2/2014,174074,http://www.moma.org/collection/works/174074,http://www.moma.org/media/W1siZiIsIjI5OTQ4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=98975b89787ccf6f
9919,4,1967,Untitled,Victor Servranckx,43339,Brazilian,1961,0,1992,Graphite,Gift of Patricia Phelps de Cisneros through the Latin American and Caribbean Fund in honor of Patty Lipshutz,23.2014,Drawing,Drawings,2/6/2014,174076,http://www.moma.org/collection/works/174076,http://www.moma.org/media/W1siZiIsIjI5MjQ0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bcdbafb2818d1b34
9920,3,1967,"April 2, 2013 - April 11, 2013",Victor Servranckx,44638,American,1983,0,2013,"Latex, synthetic polymer paint, enamel, and lacquer on canvas",Fund for the Twenty-First Century,1204.2013,Painting,Painting & Sculpture,12/9/2013,174295,http://www.moma.org/collection/works/174295,http://www.moma.org/media/W1siZiIsIjI4NTg5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9fe80ad5b60350f8
9921,3,1968,Untitled,Victor Vasarely,33369,American,1976,0,2013,Oil,Gift of Donald B. Marron,1203.2013,Painting,Painting & Sculpture,12/9/2013,174937,http://www.moma.org/collection/works/174937,http://www.moma.org/media/W1siZiIsIjI5MDUyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5242296b25f848e4
9922,3,1968,Coral Krylon,Victor Vasarely,44700,American,1966,0,2013,Synthetic Polymer,Gift of Adam Kimmel,1193.2013,Painting,Painting & Sculpture,12/9/2013,174940,http://www.moma.org/collection/works/174940,http://www.moma.org/media/W1siZiIsIjI4MDQxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=32e462da39584b7a
9923,3,1968,Portrait of Howard Swanson,Victor Vasarely,40994,American,1901,1979,1967,Oil,Committee on Painting and Sculpture Funds,1191.2013,Painting,Painting & Sculpture,12/9/2013,175038,http://www.moma.org/collection/works/175038,http://www.moma.org/media/W1siZiIsIjI4NzA3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=331fbaaa9aae1ab5
9924,2,1968,Untitled,Victor Vasarely,43339,Brazilian,1961,0,1992,Graphite,Gift of Patricia Phelps de Cisneros through the Latin American and Caribbean Fund in honor of Joaquim Bolt Guimara£es,24.2014,Drawing,Drawings,2/6/2014,175135,http://www.moma.org/collection/works/175135,http://www.moma.org/media/W1siZiIsIjI5MjQ0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=41bca0f191d0b981
9925,1,1968,Untitled,Victor Vasarely,43339,Brazilian,1961,0,1992,Graphite,Gift of Patricia Phelps de Cisneros through the Latin American and Caribbean Fund in honor of James Gara,25.2014,Drawing,Drawings,2/6/2014,175136,http://www.moma.org/collection/works/175136,http://www.moma.org/media/W1siZiIsIjI5MjQ0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3a0b92bcb2d127b8
9926,2,1969,Untitled,Victoria Gitman,43339,Brazilian,1961,0,1992,Graphite,Gift of Patricia Phelps de Cisneros in honor of Diana Pulling through the Latin American and Caribbean Fund,26.2014,Drawing,Drawings,2/6/2014,175137,http://www.moma.org/collection/works/175137,http://www.moma.org/media/W1siZiIsIjI5MjQ0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5c1cca45918e7923
9927,3,1970,"Clinical Study, towards a Heroic-Erotic Monument in the Academic/Comics Style",Vija Celmins,4397,American,1929,0,1965,Pen,"Robert Lehman Endowment Fund for Acquisitions by the Department of Drawings, The Museum of Modern Art, and Gift of Robert Breer in memory of Carl Breer by exchange",27.2016,Drawing,Drawings,1/21/2016,175503,http://www.moma.org/collection/works/175503,http://www.moma.org/media/W1siZiIsIjM0MzcyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=943c2421b9636b4d
9928,3,1970,SJJSS,Vija Celmins,28652,American,1961,0,1993,Cut and Pasted,Gift of Gwen and Peter Norton,1213.2013,Drawing,Drawings,2/6/2014,176233,http://www.moma.org/collection/works/176233,http://www.moma.org/media/W1siZiIsIjI5MDUyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=abf53fbd66a201d2
9929,4,1970,Untitled,Vija Celmins,28652,American,1961,0,1993,Cut and Pasted,Gift of Gwen and Peter Norton,1214.2013,Drawing,Drawings,2/6/2014,176235,http://www.moma.org/collection/works/176235,http://www.moma.org/media/W1siZiIsIjI5MDUyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=891cb9f92e00ed20
9930,2,1970,"Untitled, no. 1 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.1,Drawing,Drawings,9/16/2010,177199,http://www.moma.org/collection/works/177199,http://www.moma.org/media/W1siZiIsIjM2NjI2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=02fd1e5d12f04dae
9931,3,1970,"Untitled, no. 3 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.3,Drawing,Drawings,9/16/2010,177454,http://www.moma.org/collection/works/177454,http://www.moma.org/media/W1siZiIsIjM2NjI3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b743023ed3dff0a8
9932,5,1970,"Untitled, no. 5 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.5,Drawing,Drawings,9/16/2010,177455,http://www.moma.org/collection/works/177455,http://www.moma.org/media/W1siZiIsIjM2NjI3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=32755a6572228ae1
9933,3,1970,"Untitled, no. 7 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.7,Drawing,Drawings,9/16/2010,177456,http://www.moma.org/collection/works/177456,http://www.moma.org/media/W1siZiIsIjM2NjI3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cb1712a8ad7142a0
9934,3,1970,"Untitled, no. 9 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.9,Drawing,Drawings,9/16/2010,177457,http://www.moma.org/collection/works/177457,http://www.moma.org/media/W1siZiIsIjM2NjI3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=baddcc2de481d701
9935,2,1970,"Untitled, no. 11 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.11,Drawing,Drawings,9/16/2010,177458,http://www.moma.org/collection/works/177458,http://www.moma.org/media/W1siZiIsIjM2NjI3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=538a5e67cf4dca3b
9936,1,1970,"Untitled, no. 13 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.13,Drawing,Drawings,9/16/2010,177459,http://www.moma.org/collection/works/177459,http://www.moma.org/media/W1siZiIsIjM2NjI3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=62647707e5cb6852
9937,1,1970,"Untitled, no. 2 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.2,Drawing,Drawings,9/16/2010,177460,http://www.moma.org/collection/works/177460,http://www.moma.org/media/W1siZiIsIjM2NjI3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=12e49594027d4f59
9938,5,1970,"Untitled, no. 4 of 14, from a€ l'Infini set 1",Vija Celmins,710,American,1911,2010,2008,"Etching, with hand additions","Purchased with funds provided by Agnes Gund, Marie-Josee and Henry R. Kravis, Marlene Hess and James D. Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer, and Richard S. Zeisler Bequest by exchange",590.2010.4,Drawing,Drawings,9/16/2010,177461,http://www.moma.org/collection/works/177461,http://www.moma.org/media/W1siZiIsIjM2NjI3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7ce29ddd1656813
